antibody,filename,train_val_test
CD235a,CD235a_RBC/CD235a_RBC_081_020480_012288_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_049152_077824_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_098_125952_065536_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_385_126976_064512_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_033_117760_029696_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_231_074752_033792_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_228_123904_026624_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_028672_052224_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_062464_063488_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_112640_089088_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_343_131072_077824_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_033_061440_035840_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_166_044032_074752_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_282_049152_023552_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_178_097280_093184_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_231_071680_031744_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_114_146432_050176_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_040_106496_054272_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_228_084992_074752_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_231_069632_055296_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_081_125952_051200_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_178_091136_038912_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_167_150528_050176_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_172_124928_025600_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_274_126976_039936_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_167_110592_049152_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_231_103424_035840_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_231_074752_033792_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_114_094208_057344_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_385_045056_038912_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_385_045056_065536_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_166_121856_074752_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_385_140288_075776_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_231_030720_081920_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_033_151552_069632_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_114_098304_071680_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_033_131072_056320_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_114_129024_062464_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_081_096256_099328_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_228_124928_076800_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_231_073728_047104_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_081_072704_019456_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_385_069632_040960_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_081_132096_019456_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_172_057344_035840_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_033_062464_030720_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_081_110592_082944_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_172_070656_049152_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_116736_079872_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_231_059392_069632_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_081_052224_045056_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_385_103424_037888_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_046080_073728_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_112640_035840_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_385_116736_088064_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_274_110592_022528_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_166_120832_073728_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_166_134144_033792_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_343_060416_040960_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_040_145408_082944_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_045056_048128_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_092_070656_068608_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_033_147456_054272_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_385_071680_024576_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_167_149504_086016_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_178_062464_074752_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_282_049152_087040_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_274_109568_035840_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_114_029696_058368_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_081_114688_067584_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_098_122880_066560_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_063488_060416_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_178_049152_088064_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_274_024576_072704_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_282_105472_086016_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_166_081920_026624_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_040_112640_051200_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_167_137216_049152_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_086016_078848_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_172_113664_052224_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_274_071680_060416_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_385_103424_047104_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_172_138240_040960_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_167_082944_074752_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_114_125952_045056_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_274_044032_082944_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_385_141312_076800_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_385_056320_026624_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_231_073728_033792_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_343_046080_073728_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_282_054272_074752_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_282_041984_074752_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_040_132096_050176_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_282_133120_049152_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_069632_076800_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_115712_032768_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_343_082944_075776_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_343_125952_078848_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_178_116736_024576_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_045056_022528_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_274_084992_023552_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_343_090112_024576_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_231_128000_083968_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_228_141312_076800_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_282_067584_020480_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_166_072704_073728_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_385_055296_051200_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_282_107520_020480_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_343_068608_086016_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_033_150528_051200_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_129024_035840_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_274_087040_075776_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_343_130048_088064_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_172_071680_074752_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_114_043008_071680_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_274_029696_049152_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_178_069632_021504_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_172_112640_057344_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_282_062464_086016_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_101376_063488_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_282_108544_087040_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_081_112640_051200_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_114_140288_024576_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_228_139264_051200_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_231_031744_031744_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_033_064512_071680_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_092_054272_082944_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_228_069632_086016_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_343_143360_065536_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_040_152576_035840_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_167_044032_090112_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_178_091136_035840_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_092_126976_077824_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_172_067584_064512_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_130048_053248_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_072704_035840_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_343_129024_043008_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_033_103424_068608_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_040_035840_083968_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_040_037888_030720_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_114_076800_081920_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_274_040960_089088_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_033_134144_079872_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_385_087040_036864_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_231_072704_057344_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_343_144384_027648_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_033_072704_033792_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_047104_036864_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_114_110592_081920_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_172_111616_031744_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_166_143360_034816_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_228_096256_038912_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_178_064512_073728_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_033_116736_043008_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_114_111616_059392_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_231_071680_045056_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_178_035840_046080_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_166_133120_070656_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_166_068608_035840_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_172_072704_048128_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_343_058368_040960_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_092_036864_070656_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_228_142336_050176_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_040_050176_047104_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_178_038912_043008_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_385_058368_049152_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_343_041984_038912_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_228_068608_022528_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_172_126976_081920_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_081_111616_036864_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_114_129024_074752_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_274_073728_060416_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_282_104448_087040_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_166_108544_087040_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_385_044032_022528_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_114_077824_067584_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_385_071680_023552_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_343_057344_037888_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_343_099328_039936_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_031744_062464_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_228_110592_047104_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_178_118784_036864_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_274_124928_071680_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_385_072704_078848_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_178_054272_035840_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_343_069632_064512_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_343_145408_043008_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_114_046080_071680_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_033_107520_079872_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_385_048128_093184_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_167_081920_078848_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_231_101376_076800_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_178_120832_025600_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_343_124928_065536_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_098_060416_093184_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_167_124928_036864_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_105472_092160_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_098_139264_069632_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_081_035840_015360_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_033_058368_063488_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_385_087040_067584_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_114688_034816_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_114_061440_035840_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_385_059392_053248_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_343_072704_088064_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_385_143360_063488_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_172_065536_078848_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_040_067584_084992_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_274_100352_089088_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_385_074752_080896_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_172_122880_056320_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_033_078848_047104_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_385_126976_092160_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_040_052224_046080_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_385_128000_051200_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_282_106496_032768_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_114_115712_023552_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_059392_063488_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_282_038912_063488_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_274_046080_018432_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_172_056320_038912_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_178_105472_025600_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_172_054272_051200_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_228_107520_087040_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_274_056320_047104_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_231_040960_043008_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_343_083968_079872_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_231_058368_083968_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_167_121856_054272_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_098_019456_094208_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_228_041984_077824_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_044032_063488_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_040_109568_065536_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_081_110592_034816_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_385_059392_027648_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_282_091136_019456_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_228_142336_073728_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_282_134144_065536_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_172_069632_093184_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_343_070656_073728_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_228_081920_062464_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_098_032768_091136_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_098_121856_056320_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_172_071680_066560_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_166_120832_059392_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_114688_079872_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_091136_021504_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_166_106496_074752_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_172_140288_039936_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_098_062464_094208_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_040_145408_034816_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_093184_022528_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_282_138240_086016_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_282_033792_021504_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_172_139264_038912_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_047104_087040_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_098_044032_094208_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_074752_024576_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_087040_078848_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_040_108544_084992_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_274_028672_023552_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_385_053248_052224_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_114_047104_059392_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_274_124928_090112_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_133120_038912_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_228_144384_050176_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_282_104448_031744_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_282_131072_064512_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_081_036864_077824_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_081_109568_068608_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_172_129024_072704_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_274_096256_049152_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_274_030720_035840_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_114_112640_083968_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_114_043008_031744_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_033_147456_065536_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_098_050176_092160_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_385_098304_049152_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_343_047104_038912_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_178_133120_052224_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_092_039936_096256_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_048128_091136_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_081_125952_070656_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_167_045056_024576_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_178_049152_062464_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_274_126976_032768_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_274_115712_022528_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_089088_048128_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_033_147456_064512_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_228_071680_037888_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_172_084992_086016_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_166_131072_061440_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_172_126976_081920_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_129024_040960_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_231_103424_022528_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_228_110592_025600_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_166_057344_037888_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_167_139264_050176_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_092_052224_038912_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_172_068608_033792_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_231_041984_032768_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_040_055296_048128_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_167_137216_047104_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_178_114688_039936_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_385_144384_066560_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_178_036864_034816_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_282_105472_021504_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_166_107520_059392_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_178_049152_050176_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_343_101376_036864_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_343_126976_066560_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_274_053248_023552_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_167_106496_073728_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_231_099328_034816_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_231_109568_073728_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_385_072704_094208_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_172_072704_078848_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_274_115712_089088_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_228_110592_051200_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_072704_061440_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_231_100352_061440_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_166_121856_063488_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_178_035840_070656_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_228_111616_083968_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_081_117760_037888_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_040_074752_033792_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_178_035840_043008_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_166_144384_037888_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_282_078848_061440_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_098_094208_094208_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_040_106496_082944_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_081_144384_079872_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_116736_065536_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_282_107520_086016_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_274_040960_069632_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_092_126976_023552_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_047104_048128_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_114_028672_079872_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_178_049152_074752_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_274_126976_076800_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_132096_076800_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_071680_075776_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_178_088064_034816_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_343_046080_061440_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_098_139264_065536_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_343_083968_024576_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_088064_023552_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_178_054272_087040_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_178_035840_045056_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_098_014336_064512_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_033_118784_065536_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_081_096256_080896_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_092_137216_065536_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_091136_020480_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_133120_040960_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_178_056320_021504_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_178_121856_026624_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_385_099328_090112_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_266_091136_077824_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_092_020480_052224_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_274_086016_064512_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_282_093184_086016_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_385_128000_062464_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_274_115712_051200_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_092_140288_025600_HE.png,train
CD235a,CD235a_RBC/CD235a_RBC_040_053248_052224_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_098_013312_048128_mask.png,train
CD235a,CD235a_RBC/CD235a_RBC_033_062464_059392_mask.png,train
