antibody,filename,train_val_test
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_268_074752_062464_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_334_090112_081920_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_068_104448_059392_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_231_072704_072704_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_259_110592_056320_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_230_111616_034816_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_017_152576_048128_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_270_067584_075776_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_138_108544_030720_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_222_144384_030720_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_388_066560_038912_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_017_152576_030720_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_270_067584_074752_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_228_159744_064512_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_259_168960_038912_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_184_075776_048128_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_257_094208_049152_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_259_162816_061440_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_269_040960_017408_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_334_051200_068608_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_037_086016_035840_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_282_171008_046080_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_128_195584_071680_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_228_092160_079872_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_257_120832_060416_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_270_056320_036864_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_257_107520_048128_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_283_130048_051200_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_257_161792_068608_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_334_092160_073728_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_228_157696_066560_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_037_175104_058368_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_334_119808_072704_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_212_077824_089088_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_345_131072_036864_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_334_149504_073728_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_334_048128_070656_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_037_158720_033792_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_128_181248_032768_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_037_078848_096256_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_270_123904_026624_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_388_089088_067584_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_037_084992_037888_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_184_044032_032768_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_270_081920_024576_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_272_095232_055296_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_017_081920_062464_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_168_083968_068608_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_272_087040_071680_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_272_115712_045056_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_268_063488_024576_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_388_119808_028672_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_037_068608_037888_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_024_103424_067584_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_272_116736_087040_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_037_118784_051200_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_037_104448_063488_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_037_198656_071680_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_231_071680_082944_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_388_090112_050176_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_017_138240_046080_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_037_070656_038912_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_017_175104_073728_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_388_145408_069632_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_388_060416_051200_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_269_101376_014336_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_230_114688_035840_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_037_124928_074752_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_168_083968_067584_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_068_142336_036864_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_268_062464_076800_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_184_061440_069632_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_222_115712_018432_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_342_190464_071680_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_345_138240_039936_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_269_040960_037888_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_272_070656_060416_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_268_107520_090112_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_231_070656_030720_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_037_103424_061440_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_270_094208_090112_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_343_197632_032768_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_283_072704_068608_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_283_133120_053248_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_212_078848_090112_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_268_050176_050176_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_138_109568_034816_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_160_169984_078848_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_272_141312_016384_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_333_101376_033792_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_270_113664_049152_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_160_182272_090112_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_128_154624_079872_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_333_074752_076800_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_343_183296_025600_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_222_157696_059392_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_159_086016_032768_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_388_152576_055296_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_283_062464_062464_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_160_158720_088064_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_228_187392_054272_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_334_064512_084992_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_342_183296_069632_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_270_136192_026624_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_282_187392_036864_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_037_155648_071680_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_270_078848_028672_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_272_083968_058368_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_231_101376_031744_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_159_049152_025600_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_160_171008_078848_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_388_061440_054272_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_268_062464_050176_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_269_098304_032768_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_272_125952_059392_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_272_089088_047104_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_343_099328_071680_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_257_109568_047104_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_343_183296_025600_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_345_128000_053248_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_388_134144_032768_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_345_071680_028672_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_272_089088_071680_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_037_100352_052224_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_342_189440_070656_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_270_054272_076800_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_272_144384_018432_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_228_171008_078848_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_230_099328_032768_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_268_073728_039936_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_017_173056_016384_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_268_049152_076800_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_388_118784_070656_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_268_147456_055296_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_159_020480_048128_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_268_087040_027648_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_388_128000_054272_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_272_097280_053248_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_037_102400_047104_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_017_066560_053248_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_270_052224_025600_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_268_092160_063488_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_388_103424_026624_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_159_103424_030720_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_128_118784_062464_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_159_020480_047104_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_128_183296_034816_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_158_061440_031744_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_017_079872_031744_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_228_155648_067584_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_269_044032_041984_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_272_037888_032768_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_388_088064_052224_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_269_010240_076800_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_333_088064_023552_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_272_054272_050176_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_272_129024_056320_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_345_113664_089088_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_388_048128_062464_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_068_142336_026624_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_231_056320_034816_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_231_055296_033792_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_268_076800_063488_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_168_089088_081920_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_037_155648_072704_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_345_128000_059392_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_268_049152_088064_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_388_102400_044032_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_333_083968_023552_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_231_055296_070656_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_037_155648_070656_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_272_096256_057344_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_160_143360_030720_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_259_138240_061440_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_259_122880_059392_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_268_102400_047104_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_343_183296_020480_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_037_102400_064512_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_259_191488_063488_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_159_065536_046080_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_272_084992_057344_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_017_063488_050176_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_388_062464_056320_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_272_140288_023552_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_168_141312_061440_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_272_125952_046080_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_228_162816_053248_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_269_008192_071680_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_342_128000_058368_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_160_182272_091136_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_269_057344_014336_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_388_131072_076800_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_257_093184_048128_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_037_158720_047104_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_259_120832_077824_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_343_194560_021504_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_268_089088_048128_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_282_129024_063488_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_269_011264_074752_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_231_096256_033792_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_268_063488_076800_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_128_196608_048128_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_017_087040_032768_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_345_113664_088064_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_037_174080_043008_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_268_064512_076800_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_272_143360_020480_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_017_084992_031744_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_269_055296_014336_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_334_095232_069632_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_037_201728_047104_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_024_107520_066560_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_270_077824_028672_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_270_055296_037888_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_334_092160_071680_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_230_058368_025600_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_272_081920_071680_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_342_144384_046080_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_345_139264_086016_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_037_200704_060416_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_230_112640_032768_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_270_125952_037888_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_257_123904_048128_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_017_081920_032768_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_259_121856_046080_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_334_049152_069632_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_269_043008_038912_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_272_073728_060416_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_231_058368_069632_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_257_095232_046080_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_222_158720_062464_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_388_101376_029696_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_068_104448_060416_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_342_143360_050176_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_345_069632_027648_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_259_122880_055296_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_334_068608_082944_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_270_118784_050176_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_272_138240_045056_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_268_117760_080896_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_388_130048_063488_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_159_067584_043008_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_184_030720_049152_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_269_041984_054272_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_160_171008_077824_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_269_053248_075776_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_268_044032_075776_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_037_101376_051200_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_268_143360_024576_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_068_108544_055296_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_222_141312_034816_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_269_024576_062464_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_037_153600_057344_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_282_169984_046080_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_037_186368_047104_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_268_062464_020480_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_270_125952_087040_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_228_092160_079872_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_388_119808_030720_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_037_202752_071680_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_345_044032_072704_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_037_069632_024576_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_160_155648_090112_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_259_096256_035840_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_268_061440_027648_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_184_062464_060416_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_037_187392_029696_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_388_147456_057344_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_334_049152_059392_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_269_079872_066560_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_040_155648_046080_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_388_091136_038912_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_283_146432_028672_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_333_046080_066560_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_270_096256_090112_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_259_182272_037888_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_259_122880_055296_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_333_097280_025600_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_283_126976_028672_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_259_137216_069632_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_270_055296_025600_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_268_060416_020480_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_272_096256_044032_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_272_098304_044032_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_272_055296_057344_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_037_105472_050176_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_138_109568_034816_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_333_051200_074752_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_282_175104_033792_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_272_139264_046080_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_037_201728_057344_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_333_051200_075776_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_259_183296_039936_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_269_044032_038912_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_270_125952_029696_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_230_073728_077824_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_333_084992_024576_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_345_143360_086016_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_269_028672_063488_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_283_071680_068608_mask.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_268_103424_078848_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_037_156672_069632_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_259_137216_072704_HE.png,train
MIST1,MIST1_PlasmaCell/MIST1_PlasmaCell_388_090112_027648_HE.png,train
